Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
9001,0,Error,Microsoft-Windows-Store/Operational,Gaming Services,Error,GamingServices,Windows 11,22H2,Pro,2022/10/18,22621.674,{Message}Error: {Error Code}Function: {Function}Source: {Source} ({Line Number}),{Message} | {Function} | {Source}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,2004,Pro,2021/08/10,19041.1165,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,20H2,Pro,2021/07/13,19041.111,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,2004,Pro,2021/07/13,19041.111,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,20H2,Pro,2021/06/08,19041.1052,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,2004,Pro,2021/06/08,19041.1052,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/07/14,18363.959,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/06/09,18363.9,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/05/12,18363.836,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/04/14,18363.778,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/03/12,18363.72,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/02/11,18363.657,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/01/14,18363.592,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2019/12/10,18363.535,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2019/10/05,18363.418,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2021/06/08,18363.1621,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2021/05/11,18363.1556,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2021/04/13,18363.15,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2021/03/09,18363.144,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2021/02/11,18363.1379,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2021/01/12,18363.1316,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/12/08,18363.1256,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/11/10,18363.1198,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/10/13,18363.1139,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/09/08,18363.1082,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1909,Pro,2020/08/11,18363.1016,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2020/07/14,18362.959,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2020/05/12,18362.836,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2020/03/12,18362.72,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2020/02/11,18362.657,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2019/12/10,18362.535,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2019/11/12,18362.476,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2019/09/10,18362.356,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2019/03/29,18362.3,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2019/07/09,18362.239,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2019/06/11,18362.175,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2020/12/08,18362.1256,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2020/11/10,18362.1198,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2020/10/13,18362.1139,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2020/09/08,18362.1082,{Message}Status: {Error Code},{Message}
9006,0,Warning,Microsoft-Windows-Store/Operational,Gaming Services,Warning,GamingServices,Windows 10,1903,Pro,2019/12/10,18362.1016,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,22H2,Pro,2022/10/18,22621.674,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,22H2,Pro,2022/09/20,22621.382,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/09/20,22000.978,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/08/16,22000.856,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/07/19,22000.795,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/06/21,22000.739,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/05/17,22000.675,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/04/19,22000.613,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/03/15,22000.556,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/02/15,22000.493,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/01/11,22000.434,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2021/12/14,22000.376,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2021/11/09,22000.318,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2021/09/16,22000.194,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro,2022/10/18,22000.1098,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/08/16,20348.887,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/07/19,20348.825,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/06/21,20348.768,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2021/11/09,20348.35,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2021/09/14,20348.23,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/10/18,20348.1129,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows Server 2022,21H2,Standard,2022/09/20,20348.1006,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/10/18,19044.213,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/09/20,19044.2006,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/08/16,19044.1889,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/07/19,19044.1826,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/06/21,19044.1766,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/05/17,19044.1706,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/04/19,19044.1645,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2022/01/11,19044.1466,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2021/10/12,19044.1288,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2021/04/13,19043.928,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2022/10/18,19043.213,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2022/09/20,19043.2006,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2022/08/16,19043.1889,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2022/07/19,19043.1826,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2022/06/21,19043.1766,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2022/05/17,19043.1706,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2022/04/19,19043.1645,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2022/01/11,19043.1466,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2021/12/14,19043.1415,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H2,Pro,2021/12/14,19043.1415,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2021/11/09,19043.1348,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2021/10/12,19043.1288,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2021/09/14,19043.1237,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2021/08/10,19043.1165,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2021/07/13,19043.111,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,21H1,Pro,2021/06/08,19043.1052,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2022/04/19,19042.1645,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2022/01/11,19042.1466,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/05/11,19041.985,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,2004,Pro,2021/05/11,19041.985,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,20H2,Pro,2021/04/13,19041.928,{Message}Status: {Error Code},{Message}
9007,0,Information,Microsoft-Windows-Store/Operational,Gaming Services,Info,GamingServices,Windows 10,2004,Pro,2021/04/13,19041.928,{Message}Status: {Error Code},{Message}
