Event ID,Event Version,Level,Channel,Task,Opcode,Keyword,Windows,Version,Edition,Date,Build,Event Message,Event Fields
1,0,Error,,,,Error,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,Error: {P1_HResult} Location: {P2_String} Line Number: {P3_UInt32},{P1_HResult} | {P2_String} | {P3_UInt32}
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2016,1607,Standard,2016/11/08,14393.447,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2016,1607,Standard,2016/10/12,14393.0,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2021/09/14,20348.230,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows Server 2022,21H2,Standard,2021/11/09,20348.350,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/08/13,17134.950,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/09/10,17134.1006,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/01/08,17763.253,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/03/12,17134.648,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,1970/01/01,17134.1,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2018/08/14,17134.228,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/01/08,17134.523,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/04/09,17134.706,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2018/09/11,17134.285,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2018/06/12,17134.112,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/06/11,17134.829,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/05/19,17134.766,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1803,Pro,2019/07/09,17134.885,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/01/12,19041.746,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2022/04/19,19042.1645,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/04/13,19041.928,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/03/09,19041.867,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/07/13,19041.1110,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/11/09,19041.1348,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2020/12/08,19041.685,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/09/14,19041.1237,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/12/14,19041.1415,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2020/11/19,19041.631,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/10/12,19041.1288,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/02/09,19041.804,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2022/03/15,19041.1586,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2022/01/11,19042.1466,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/06/08,19041.1052,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/08/10,19041.1165,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,20H2,Pro,2021/05/11,19041.985,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1607,Pro,2016/11/08,14393.447,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2020/10/13,18362.1139,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2019/09/10,18362.356,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2019/11/12,18362.476,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2019/06/11,18362.175,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2020/07/14,18362.959,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2020/05/12,18362.836,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2020/03/12,18362.720,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2020/12/08,18362.1256,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2019/07/09,18362.239,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2019/12/10,18362.535,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2020/02/11,18362.657,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2019/12/10,18362.1016,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2020/09/08,18362.1082,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2019/03/29,18362.30,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1903,Pro,2020/11/10,18362.1198,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1511,Enterprise,2016/02/09,10586.104,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1511,Pro,2016/03/08,10586.164,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1511,Pro,1970/01/01,10586.0,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1507,Pro,2015/07/29,10240,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H2,Pro,2022/04/19,19044.1645,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H2,Pro,2022/01/11,19044.1466,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H2,Pro,2021/12/14,19043.1415,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H2,Pro,2021/10/12,19044.1288,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H2,Pro,2022/02/15,19041.1526,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H2,Pro,2022/03/15,19041.1586,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H2,Pro,2022/05/17,19044.1706,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2018/12/11,17763.194,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/11/12,17763.864,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/03/12,17763.1098,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/05/19,17763.504,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/07/14,17763.1339,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/08/13,17763.678,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/10/13,17763.1518,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/10/08,17763.805,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/12/10,17763.914,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/07/09,17763.615,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/04/09,17763.437,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/01/14,17763.973,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/05/12,17763.1217,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/04/14,17763.1158,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/08/11,17763.1397,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/11/10,17763.1577,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/09/08,17763.1457,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/06/09,17763.1282,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2020/02/11,17763.1039,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2018/11/13,17763.107,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/02/12,17763.316,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/03/12,17763.379,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/09/10,17763.737,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1809,Pro,2019/06/11,17763.557,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1709,Pro,2017/11/14,16299.64,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1709,Pro,2017/12/12,16299.125,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1709,Pro,2017/11/14,16299.15,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1703,Pro,2017/07/11,15063.483,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1703,Pro,2017/03/20,15063.0,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1703,Pro,2017/06/13,15063.413,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/07/13,19041.1110,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/02/09,19041.804,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/07/14,19041.388,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/11/10,19041.630,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/05/11,19041.985,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/03/09,19041.867,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/06/09,19041.329,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/04/13,19041.928,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/08/10,19041.1165,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/10/12,19041.1288,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/09/14,19041.1237,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/06/08,19041.1052,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/12/08,19041.685,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/10/13,19041.572,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/04/16,19041.208,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/01/12,19041.746,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/08/11,19041.450,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/05/27,19041.264,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2020/09/08,19041.508,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,2004,Pro,2021/11/09,19041.1348,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2021/04/13,18363.1500,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/02/11,18363.657,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/08/11,18363.1016,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2021/01/12,18363.1316,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/04/14,18363.778,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/10/13,18363.1139,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2019/12/10,18363.535,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2019/10/05,18363.418,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/07/14,18363.959,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2021/06/08,18363.1621,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2021/05/11,18363.1556,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2021/02/11,18363.1379,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2021/03/09,18363.1440,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/05/12,18363.836,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/11/10,18363.1198,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/12/08,18363.1256,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/09/08,18363.1082,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/01/14,18363.592,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,1909,Pro,2020/03/12,18363.720,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2021/06/08,19043.1052,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2021/12/14,19043.1415,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2021/04/13,19043.928,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2021/10/12,19043.1288,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2022/01/11,19043.1466,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2021/07/13,19043.1110,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2022/03/15,19041.1586,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2021/08/10,19043.1165,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2022/02/15,19041.1526,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2022/05/17,19043.1706,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2022/04/19,19043.1645,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2021/11/09,19043.1348,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 10,21H1,Pro,2021/09/14,19043.1237,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro,2022/02/15,22000.493,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro,2022/05/17,22000.675,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro,2022/04/19,22000.613,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro,2022/03/15,22000.556,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro-Dev,1970/01/01,21996.1,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro,2021/11/09,22000.318,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro,2022/01/11,22000.434,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro,2021/09/16,22000.194,,
4201,0,Verbose,,STORE_GETIDSFROMNAMES,Stop,Performance,Windows 11,21H2,Pro,2021/12/14,22000.376,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2021/05/11,17763.1935,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2021/08/10,17763.2114,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/01/14,17763.973,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2021/03/09,17763.1817,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/06/09,17763.1282,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/08/11,17763.1397,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/10/13,17763.1518,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/04/14,17763.1158,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/03/10,17763.1098,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/12/08,17763.1637,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2018/11/13,17763.107,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2019/12/10,17763.914,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2021/04/13,17763.1879,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/09/10,17763.1457,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2019/09/10,17763.737,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2019/11/12,17763.864,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/11/10,17763.1577,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/05/12,17763.1217,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2021/06/08,17763.1999,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/07/14,17763.1339,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2021/01/12,17763.1697,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2019/08/13,17763.678,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2019/03/12,17763.379,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2021/02/09,17763.1757,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2021/07/13,17763.2061,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2019,1809,Standard,2020/02/11,17763.1039,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2016,1607,Standard,2016/11/08,14393.447,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2016,1607,Standard,2016/10/12,14393.0,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2016,1607,Standard,2017/11/14,14393.1884,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2021/09/14,20348.230,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2022/02/15,20348.587,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2022/02/15,20348.524,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2022/01/11,20348.469,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2021/12/08,20348.405,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2022/04/19,20348.643,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2021/08/18,20348.169,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2021/10/12,20348.288,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2022/05/17,20348.707,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows Server 2022,21H2,Standard,2021/11/09,20348.350,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/08/13,17134.950,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/09/10,17134.1006,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/01/08,17763.253,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/03/12,17134.648,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,1970/01/01,17134.1,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2018/08/14,17134.228,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/01/08,17134.523,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/04/09,17134.706,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2018/09/11,17134.285,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2018/06/12,17134.112,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/06/11,17134.829,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/05/19,17134.766,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,1803,Pro,2019/07/09,17134.885,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,20H2,Pro,2021/01/12,19041.746,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,20H2,Pro,2022/02/15,19041.1526,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,20H2,Pro,2022/04/19,19042.1645,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,20H2,Pro,2021/04/13,19041.928,,
4202,0,Verbose,,STORE_OPENFOLDER,Start,Performance,Windows 10,20H2,Pro,2021/03/09,19041.867,,
